2000, 2000
361, 992, 11
1563, 1716, 23
1175, 464, 15
68, 2000, 30
107, 308, 26
1876, 1604, 26
983, 1818, 29
1624, 1530, 29
1729, 1836, 25
228, 1255, 25
909, 864, 16
1820, 1553, 25
1665, 1928, 27
68, 1999, 30
92, 614, 24
876, 1057, 19
613, 1421, 29
422, 671, 12
1288, 532, 24
1745, 916, 28
133, 947, 26
487, 150, 29
68, 2, 30
1281, 985, 16
1995, 645, 12
1212, 795, 29
1842, 1289, 13
585, 1717, 30
69, 2000, 30
1776, 547, 15
1757, 1891, 17
864, 1774, 19
1912, 1832, 19
1225, 790, 24
69, 1999, 30
1718, 802, 10
679, 94, 20
753, 331, 26
1356, 926, 15
1984, 575, 11
69, 2, 30
536, 904, 27
626, 302, 23
1041, 684, 21
1605, 222, 14
678, 2000, 23
70, 2000, 30
1386, 1672, 27
435, 1314, 28
1424, 1410, 10
1293, 1733, 27
1436, 1429, 13
70, 1999, 30
1206, 473, 15
1404, 1407, 20
52, 1965, 26
890, 704, 26
1314, 491, 19
1203, 408, 22
102, 357, 14
167, 1385, 26
1220, 375, 25
1378, 103, 13
70, 2, 30
580, 1844, 16
1414, 1158, 30
1502, 672, 14
1488, 1840, 19
1577, 1430, 18
1658, 326, 29
780, 1906, 17
1319, 1001, 28
71, 2000, 30
921, 1057, 19
1213, 1849, 10
101, 149, 24
568, 15, 19
71, 1999, 30
1904, 1699, 11
1924, 1556, 18
267, 913, 22
1017, 209, 16
1957, 562, 29
1487, 1451, 12
71, 2, 30
875, 516, 25
644, 1524, 28
756, 1038, 13
1935, 1906, 29
1952, 134, 22
439, 1643, 11
1946, 430, 13
261, 1340, 14
753, 650, 18
107, 548, 13
72, 2000, 30
611, 1860, 29
1922, 493, 22
145, 585, 21
794, 1891, 10
72, 1999, 30
316, 830, 13
1438, 835, 18
1050, 1755, 15
1221, 330, 15
72, 2, 30
1336, 379, 22
1864, 8, 18
449, 80, 22
447, 446, 26
1322, 1016, 17
1331, 1844, 26
73, 2000, 30
1312, 905, 29
1165, 443, 17
528, 395, 20
73, 1999, 30
1432, 1917, 24
156, 1180, 10
128, 993, 15
1925, 1631, 11
794, 1160, 17
136, 262, 20
1696, 1759, 11
960, 1353, 22
883, 1013, 19
73, 2, 30
1372, 1386, 24
374, 719, 11
434, 1203, 27
480, 1915, 11
12, 309, 22
1363, 409, 25
1066, 1007, 17
1276, 1145, 17
1486, 1523, 20
74, 2000, 30
1135, 395, 15
10, 1194, 20
598, 836, 25
105, 372, 13
1079, 1479, 25
755, 911, 16
701, 839, 26
74, 1999, 30
594, 1979, 30
1137, 1882, 26
123, 63, 21
74, 2, 30
318, 67, 29
1362, 89, 23
99, 1007, 19
1713, 495, 21
410, 980, 19
658, 1944, 27
75, 2000, 30
1116, 8, 18
1673, 930, 13
27, 581, 16
1870, 317, 27
1662, 1675, 30
1285, 1847, 23
606, 618, 12
75, 1999, 30
684, 1666, 27
1638, 254, 20
81, 1359, 30
75, 2, 30
1728, 1622, 10
1607, 835, 25
73, 1655, 26
581, 363, 27
327, 240, 20
1253, 1957, 18
76, 2000, 30
540, 594, 24
418, 31, 24
839, 1789, 29
1769, 957, 18
247, 1127, 16
1615, 1859, 21
1838, 1775, 17
1634, 268, 21
1635, 1860, 19
797, 1493, 24
76, 1999, 30
1653, 86, 27
819, 1462, 26
1752, 1737, 28
76, 2, 30
649, 1479, 21
750, 1830, 27
1269, 38, 24
848, 809, 28
242, 1749, 15
1209, 1118, 11
1446, 1683, 20
189, 1610, 17
1188, 1639, 20
856, 112, 19
77, 2000, 30
274, 1379, 15
1812, 1190, 29
1118, 565, 24
262, 788, 13
177, 986, 26
1167, 1877, 23
1548, 1515, 27
772, 237, 21
77, 1999, 30
753, 1993, 30
1040, 1259, 11
146, 601, 19
67, 542, 28
118, 270, 22
77, 2, 30
1665, 1893, 19
1796, 358, 25
683, 1998, 26
1952, 1932, 17
1132, 1181, 17
1410, 316, 23
1647, 1103, 30
710, 1330, 10
78, 2000, 30
810, 612, 23
202, 455, 15
666, 189, 18
1419, 598, 15
554, 1332, 27
1652, 1353, 19
1738, 1851, 23
303, 373, 14
78, 1999, 30
1211, 14, 16
643, 1424, 20
785, 463, 22
622, 105, 11
1893, 1210, 15
785, 804, 11
78, 2, 30
340, 1836, 19
1996, 298, 19
1968, 406, 18
151, 1817, 24
79, 2000, 30
134, 1641, 23
559, 870, 19
1791, 517, 18
410, 1097, 11
253, 197, 11
1618, 446, 28
92, 851, 24
79, 1999, 30
607, 1565, 10
951, 1759, 27
684, 1406, 18
146, 617, 17
270, 1853, 14
79, 2, 30
665, 119, 24
1548, 372, 30
1281, 653, 22
703, 1147, 25
1973, 1045, 18
645, 796, 28
1281, 50, 17
80, 2000, 30
625, 523, 26
713, 1574, 20
480, 1711, 24
80, 1999, 30
1751, 1664, 16
1702, 941, 15
93, 632, 18
1574, 688, 21
80, 2, 30
1716, 805, 16
1626, 654, 23
1413, 1780, 27
495, 1033, 24
15, 1856, 23
936, 607, 20
713, 1320, 20
944, 1555, 13
1930, 1986, 27
337, 1817, 16
81, 2000, 30
1899, 1867, 16
241, 1899, 17
751, 806, 10
689, 562, 21
1946, 942, 19
168, 527, 14
81, 1999, 30
1410, 686, 12
1672, 829, 28
1528, 874, 14
1955, 1694, 30
1195, 173, 27
866, 1630, 17
1048, 210, 14
196, 1841, 22
1194, 708, 24
685, 1686, 14
81, 2, 30
843, 494, 17
1716, 18, 17
367, 1164, 16
82, 2000, 30
1612, 1108, 13
632, 1071, 28
614, 1213, 10
401, 1929, 19
82, 1999, 30
236, 1050, 17
858, 1917, 20
1895, 82, 23
1224, 1768, 29
797, 457, 24
686, 960, 25
1684, 1883, 18
1721, 1072, 20
82, 2, 30
279, 1949, 21
1476, 1797, 11
286, 580, 29
1150, 444, 25
619, 1381, 24
1478, 1063, 13
1693, 1321, 21
1707, 1626, 18
639, 1183, 27
310, 1400, 18
83, 2000, 30
1562, 1904, 17
1005, 493, 13
1257, 1539, 15
326, 1262, 27
589, 1345, 24
1801, 907, 13
1369, 1286, 29
745, 1885, 24
1217, 1941, 23
1960, 358, 30
83, 1999, 30
1383, 1675, 23
337, 176, 22
762, 1656, 17
286, 570, 12
248, 796, 15
894, 649, 29
83, 2, 30
1528, 1935, 10
235, 619, 25
788, 1533, 22
1927, 1263, 26
84, 2000, 30
901, 485, 29
1938, 696, 16
1953, 1614, 28
84, 1999, 30
1162, 1033, 26
741, 286, 19
1967, 1321, 10
1840, 532, 30
1772, 1857, 25
191, 1281, 30
1550, 1634, 20
1552, 1009, 14
603, 1210, 24
1233, 1869, 12
84, 2, 30
1934, 903, 21
920, 1703, 25
1034, 846, 12
1747, 1445, 23
410, 1366, 13
989, 617, 14
1463, 1772, 16
840, 167, 18
85, 2000, 30
903, 503, 12
1254, 965, 30
258, 332, 27
82, 1201, 11
1411, 1666, 19
85, 1999, 30
1098, 1604, 12
912, 205, 24
122, 1648, 26
13, 136, 18
1047, 1995, 11
1524, 1089, 21
1523, 1591, 12
85, 2, 30
164, 1403, 14
1488, 1178, 20
939, 1211, 13
743, 981, 22
86, 2000, 30
176, 481, 20
1408, 998, 28
1759, 881, 24
1076, 1724, 17
1842, 414, 28
461, 1045, 26
86, 1999, 30
584, 3, 19
212, 1570, 30
780, 795, 25
805, 1673, 25
1434, 1803, 30
264, 456, 13
86, 2, 30
1527, 1037, 20
181, 84, 29
1094, 553, 16
1600, 1823, 14
460, 355, 18
87, 2000, 30
1928, 1962, 14
1509, 542, 26
1977, 1333, 14
1332, 1304, 30
638, 260, 14
164, 601, 29
87, 1999, 30
62, 648, 13
1574, 89, 24
1477, 258, 15
1719, 1819, 24
1299, 1761, 25
1363, 1673, 14
1600, 1033, 20
181, 1947, 14
128, 411, 30
87, 2, 30
316, 704, 12
1999, 1056, 21
1996, 743, 30
723, 968, 24
69, 1973, 10
397, 533, 17
411, 163, 23
140, 452, 18
829, 454, 12
88, 2000, 30
1231, 1573, 12
1414, 1913, 10
1619, 1650, 24
31, 1713, 13
253, 1378, 16
1327, 1879, 18
88, 1999, 30
881, 1444, 30
407, 973, 19
1777, 1765, 25
1472, 299, 17
1861, 1107, 23
1905, 768, 16
88, 2, 30
1741, 1311, 25
175, 344, 30
368, 683, 12
1839, 1325, 16
312, 385, 17
520, 1221, 13
80, 35, 10
327, 1995, 15
1700, 806, 21
1365, 1388, 18
89, 2000, 30
1355, 1367, 25
1228, 1408, 15
1333, 1676, 13
367, 222, 13
89, 1999, 30
1063, 138, 12
193, 1212, 13
318, 1688, 21
333, 1757, 16
1778, 737, 26
1755, 1816, 28
1166, 1945, 12
89, 2, 30
1104, 1336, 20
1940, 1802, 17
314, 1589, 25
1213, 913, 15
1495, 655, 20
453, 1732, 18
90, 2000, 30
1580, 19, 12
1891, 1360, 16
880, 542, 20
90, 1999, 30
2000, 1084, 20
1304, 1286, 17
1406, 1366, 12
1586, 1975, 10
90, 2, 30
1558, 1781, 20
16, 1069, 17
944, 1668, 21
1869, 1219, 13
1715, 162, 23
921, 1732, 14
331, 1296, 25
1913, 1060, 12
91, 2000, 30
1572, 342, 25
1065, 928, 18
279, 529, 25
1917, 1564, 19
91, 1999, 30
1532, 872, 19
436, 579, 30
1257, 1386, 10
368, 727, 17
376, 1264, 11
332, 1849, 29
446, 540, 17
91, 2, 30
1331, 601, 25
1560, 1949, 28
258, 205, 14
1640, 537, 13
92, 2000, 30
1438, 1619, 21
619, 889, 24
916, 308, 12
435, 721, 22
1864, 1387, 30
1081, 428, 12
950, 164, 24
170, 1490, 27
448, 1291, 23
92, 1999, 30
819, 401, 10
626, 1294, 24
261, 1383, 10
1468, 1422, 30
1521, 1866, 23
273, 1330, 12
1310, 723, 23
750, 520, 24
1129, 1950, 29
92, 2, 30
630, 932, 25
569, 1960, 23
263, 479, 28
93, 2000, 30
308, 289, 28
1921, 819, 22
954, 1878, 21
93, 1999, 30
1156, 1133, 28
1856, 1104, 21
1770, 1087, 13
148, 217, 18
93, 2, 30
935, 1897, 28
289, 1111, 21
1299, 189, 19
678, 1744, 28
1899, 1894, 21
94, 2000, 30
151, 1523, 21
829, 1473, 11
344, 1234, 17
35, 508, 29
1533, 229, 23
1657, 405, 18
999, 54, 23
94, 1999, 30
379, 1464, 25
859, 1748, 21
816, 1151, 22
801, 249, 15
94, 2, 30
809, 1219, 17
1106, 1413, 21
1224, 1780, 27
10, 138, 17
1982, 1571, 24
140, 377, 29
478, 1939, 24
1784, 245, 15
262, 1828, 26
95, 2000, 30
1355, 1456, 26
881, 1936, 24
1607, 1015, 17
1138, 1200, 10
395, 397, 19
553, 253, 30
95, 1999, 30
1027, 693, 18
891, 1731, 19
466, 1217, 28
984, 1370, 29
134, 1571, 24
288, 1098, 10
927, 1965, 14
1508, 1785, 27
95, 2, 30
632, 965, 25
151, 410, 12
1665, 1809, 26
389, 633, 17
508, 1539, 12
1533, 964, 13
325, 1838, 21
54, 408, 11
669, 1235, 15
1454, 166, 30
96, 2000, 30
913, 967, 16
1457, 1419, 20
1100, 1720, 13
202, 34, 26
988, 1897, 14
1318, 1694, 14
1835, 1543, 18
117, 1021, 13
697, 1205, 29
96, 1999, 30
1737, 946, 16
271, 318, 10
1720, 1298, 21
1690, 611, 13
546, 1051, 27
96, 2, 30
1632, 1937, 26
948, 891, 28
1139, 1453, 16
959, 533, 19
1459, 1694, 22
896, 636, 25
694, 1630, 20
831, 654, 23
1602, 1137, 12
97, 2000, 30
61, 419, 22
902, 983, 17
1990, 438, 19
293, 993, 12
404, 405, 24
824, 1308, 16
1441, 1243, 16
97, 1999, 30
1461, 460, 24
241, 1340, 20
62, 112, 16
106, 1995, 22
55, 1103, 10
745, 1654, 20
547, 1374, 30
465, 108, 23
97, 2, 30
1610, 569, 22
851, 231, 27
318, 741, 23
1331, 1368, 27
1127, 690, 30
1794, 747, 19
338, 653, 16
98, 2000, 30
6, 869, 28
338, 471, 10
1608, 306, 23
98, 1999, 30
1069, 1320, 19
724, 1231, 27
683, 1748, 21
1673, 496, 26
98, 2, 30
127, 810, 14
1498, 1160, 29
299, 226, 30
1690, 315, 14
668, 1790, 29
1510, 353, 19
11, 888, 10
1794, 1324, 27
521, 156, 30
500, 1123, 15
99, 2000, 30
228, 1877, 28
1773, 867, 29
1263, 444, 12
148, 345, 26
99, 1999, 30
567, 629, 18
1846, 544, 25
753, 538, 20
257, 1588, 11
775, 1404, 16
1913, 1749, 26
1509, 1279, 29
99, 2, 30
497, 1970, 19
1115, 148, 15
736, 1256, 19
333, 492, 20
100, 2000, 30
413, 753, 17
1697, 1202, 24
734, 797, 10
560, 1145, 28
79, 1835, 23
881, 856, 28
1344, 843, 12
1371, 956, 24
1622, 1855, 21
100, 1999, 30
1925, 1005, 20
951, 1805, 14
88, 1318, 27
1551, 904, 29
232, 1001, 21
858, 324, 30
281, 1790, 30
100, 2, 30
294, 920, 17
1539, 1181, 11
1105, 819, 24
101, 2000, 30
136, 666, 16
503, 220, 22
1389, 1263, 18
101, 1999, 30
1754, 580, 20
292, 1552, 23
79, 1137, 11
565, 1338, 17
1878, 226, 25
101, 2, 30
307, 528, 18
178, 1470, 18
1931, 872, 10
1859, 262, 26
257, 341, 22
1614, 1134, 19
309, 1896, 19
1465, 774, 25
102, 2000, 30
1613, 796, 14
1476, 1680, 20
592, 421, 28
29, 312, 23
1209, 1142, 19
1064, 299, 27
102, 1999, 30
1974, 892, 13
148, 1933, 11
1840, 1463, 25
1665, 1920, 22
226, 301, 19
1913, 737, 23
1261, 1052, 12
102, 2, 30
1137, 411, 28
668, 892, 14
1146, 1496, 17
1271, 985, 27
542, 1400, 15
9, 1194, 10
432, 1860, 17
1571, 1563, 13
821, 252, 15
1686, 666, 22
103, 2000, 30
1744, 97, 13
1836, 588, 12
575, 436, 13
1201, 1811, 18
1610, 1862, 15
961, 966, 24
103, 1999, 30
1915, 1058, 30
533, 646, 18
1671, 362, 28
705, 1372, 14
125, 1163, 30
103, 2, 30
1259, 1954, 25
1853, 1929, 22
1616, 566, 26
430, 701, 16
607, 1936, 15
104, 2000, 30
245, 1629, 29
1543, 842, 13
1417, 322, 30
23, 984, 19
269, 1003, 22
1055, 1917, 27
104, 1999, 30
1656, 1981, 23
1362, 1022, 17
1421, 317, 12
110, 1486, 28
1466, 1030, 24
186, 1083, 12
239, 292, 18
1161, 1073, 30
513, 169, 28
720, 900, 19
104, 2, 30
1786, 1413, 20
1663, 1444, 20
1320, 775, 22
596, 291, 25
957, 1507, 18
452, 612, 17
1152, 963, 20
105, 2000, 30
470, 1557, 23
1854, 426, 24
897, 315, 20
253, 1260, 26
830, 1917, 20
102, 967, 19
465, 1589, 15
619, 885, 18
1260, 251, 21
549, 1712, 21
105, 1999, 30
972, 1839, 13
1191, 1286, 22
1968, 1417, 22
105, 2, 30
1105, 271, 23
1002, 1644, 22
1487, 1461, 23
712, 1891, 19
1114, 1124, 29
1528, 860, 14
139, 42, 15
1806, 1555, 19
106, 2000, 30
184, 747, 19
1238, 1714, 25
1475, 1087, 22
1178, 1479, 23
1238, 257, 10
972, 174, 24
1588, 1178, 28
624, 1019, 27
216, 950, 23
106, 1999, 30
1671, 1126, 10
1902, 1111, 19
22, 1508, 13
1985, 1555, 26
1968, 340, 21
1250, 583, 21
154, 697, 16
106, 2, 30
806, 1365, 17
862, 1493, 24
653, 494, 18
1983, 1880, 10
1364, 88, 26
504, 1274, 12
796, 364, 18
107, 2000, 30
1471, 635, 15
798, 1323, 19
1368, 165, 21
341, 1851, 18
107, 1999, 30
1809, 215, 26
839, 381, 13
1739, 175, 21
712, 1141, 17
661, 1002, 30
107, 2, 30
1306, 442, 23
874, 1496, 29
756, 311, 22
606, 308, 19
1545, 69, 19
346, 713, 19
1294, 452, 27
1022, 1792, 30
1632, 509, 11
1001, 122, 18
108, 2000, 30
1198, 1035, 29
396, 1867, 29
1528, 82, 23
1478, 1797, 30
1285, 686, 24
509, 760, 22
1896, 699, 15
281, 1276, 21
108, 1999, 30
1319, 858, 28
181, 1044, 11
955, 945, 13
1441, 951, 17
844, 775, 27
108, 2, 30
1921, 1159, 20
1468, 786, 23
1823, 1460, 24
1449, 1365, 19
271, 396, 13
109, 2000, 30
808, 1545, 15
1218, 731, 29
829, 1908, 21
1337, 1909, 13
303, 859, 18
1964, 639, 22
1953, 1745, 30
109, 1999, 30
1363, 411, 11
849, 933, 13
1338, 1012, 24
856, 511, 28
1699, 1267, 22
1082, 1476, 15
690, 675, 13
109, 2, 30
314, 850, 10
1650, 1965, 10
1011, 676, 23
725, 1040, 24
1133, 417, 19
593, 1211, 26
712, 126, 17
447, 845, 10
1713, 1071, 24
110, 2000, 30
651, 1406, 28
1312, 1156, 15
1139, 188, 29
148, 1767, 29
1285, 1960, 21
333, 1819, 18
1521, 1011, 23
568, 1760, 23
110, 1999, 30
1077, 1106, 11
1062, 198, 28
1379, 1707, 23
1264, 688, 18
110, 2, 30
259, 780, 19
751, 1240, 26
1015, 1939, 23
1668, 1840, 23
257, 1121, 22
818, 684, 21
111, 2000, 30
1840, 231, 23
1307, 269, 11
206, 612, 20
1397, 1971, 19
1336, 1543, 26
1376, 1958, 11
111, 1999, 30
800, 440, 23
667, 1324, 27
489, 271, 16
1019, 112, 19
1888, 399, 28
1367, 613, 14
111, 2, 30
1744, 1894, 22
889, 550, 15
513, 1699, 19
688, 1752, 24
1424, 445, 20
1176, 1539, 22
966, 1669, 28
1531, 1428, 25
1647, 1301, 15
112, 2000, 30
404, 746, 20
1184, 475, 29
1414, 1945, 24
75, 1179, 30
1330, 1916, 12
112, 1999, 30
1989, 507, 28
791, 375, 16
421, 1846, 12
1913, 105, 30
83, 99, 11
127, 318, 11
467, 472, 28
112, 2, 30
1434, 1288, 20
1195, 1964, 20
1645, 1853, 21
1207, 1528, 23
133, 468, 11
1108, 689, 13
113, 2000, 30
1577, 24, 24
689, 1931, 12
1620, 1022, 10
385, 729, 15
1443, 962, 14
113, 1999, 30
1033, 497, 20
1975, 401, 17
985, 1720, 11
769, 1689, 13
1829, 283, 13
113, 2, 30
743, 859, 24
625, 1842, 27
1133, 1536, 15
1679, 921, 19
114, 2000, 30
1347, 105, 25
676, 227, 21
983, 1744, 14
1102, 1415, 23
609, 1865, 29
391, 369, 25
520, 1072, 16
844, 1092, 30
303, 1784, 29
114, 1999, 30
268, 1151, 17
1008, 1522, 28
1344, 633, 11
605, 1464, 19
824, 1992, 29
1577, 452, 26
1888, 963, 25
1034, 676, 20
1714, 1993, 28
114, 2, 30
541, 136, 28
1038, 996, 23
186, 812, 26
36, 526, 15
1210, 1262, 25
909, 1215, 12
115, 2000, 30
1513, 637, 26
26, 1570, 19
760, 1805, 15
1551, 688, 25
532, 606, 30
115, 1999, 30
1958, 1583, 16
153, 173, 14
1487, 798, 18
1757, 1416, 10
1609, 393, 18
1602, 1463, 23
115, 2, 30
1591, 50, 17
246, 92, 16
611, 650, 23
1495, 1026, 24
341, 833, 10
1637, 558, 25
1959, 519, 12
1385, 860, 19
251, 105, 18
1662, 1223, 30
116, 2000, 30
1860, 1036, 27
1977, 1834, 10
1532, 565, 11
185, 1899, 12
1252, 1490, 10
581, 256, 10
116, 1999, 30
932, 1824, 30
1062, 1476, 28
1496, 1222, 11
1717, 1951, 15
737, 454, 19
105, 226, 22
62, 1677, 16
116, 2, 30
1330, 1938, 24
373, 1911, 15
655, 266, 22
1656, 1033, 26
501, 1119, 24
1310, 1935, 27
1149, 1960, 10
117, 2000, 30
830, 1360, 30
1948, 1880, 14
791, 989, 30
117, 1999, 30
1185, 86, 22
784, 1290, 14
362, 894, 21
665, 21, 19
1464, 311, 15
717, 649, 22
117, 2, 30
1148, 1305, 20
1860, 645, 30
1522, 208, 12
981, 273, 21
1197, 1980, 27
252, 1625, 22
118, 2000, 30
1655, 1306, 11
137, 880, 19
838, 602, 17
1227, 793, 10
1242, 933, 23
79, 1238, 12
1562, 352, 22
102, 865, 26
1125, 43, 26
118, 1999, 30
966, 824, 25
1659, 1309, 24
681, 1184, 13
199, 838, 21
586, 1643, 13
1429, 1057, 20
118, 2, 30
477, 67, 27
1274, 837, 17
37, 922, 30
57, 333, 12
119, 2000, 30
679, 1063, 30
1243, 1532, 11
794, 363, 10
1656, 897, 22
1557, 1590, 21
1209, 1254, 30
219, 1035, 19
1242, 1501, 21
1171, 1743, 17
1982, 939, 23
119, 1999, 30
1207, 1052, 22
652, 532, 27
909, 163, 13
1943, 469, 22
119, 2, 30
531, 401, 16
1701, 772, 12
143, 1836, 23
120, 2000, 30
1722, 1784, 13
471, 729, 20
1430, 121, 19
120, 1999, 30
418, 1320, 14
403, 972, 30
452, 828, 16
1853, 1690, 13
1156, 1765, 16
120, 2, 30
273, 1243, 20
32, 1487, 24
38, 1089, 27
83, 1525, 27
237, 746, 14
913, 1843, 16
121, 2000, 30
1004, 1580, 14
112, 45, 28
1499, 1798, 25
1044, 187, 28
1814, 741, 15
551, 998, 25
1259, 763, 11
121, 1999, 30
78, 834, 14
1150, 1172, 10
1374, 658, 18
1524, 1902, 17
393, 647, 25
1977, 221, 28
763, 1330, 19
121, 2, 30
1746, 557, 26
854, 636, 18
7, 950, 27
1728, 455, 30
122, 2000, 30
228, 264, 27
592, 883, 29
1000, 1463, 22
122, 1999, 30
164, 1340, 14
478, 1734, 12
1871, 1089, 19
423, 1800, 20
782, 795, 19
1208, 1969, 17
473, 1670, 28
821, 1052, 24
236, 74, 11
122, 2, 30
1600, 682, 29
1364, 938, 14
1765, 1051, 11
123, 2000, 30
1588, 1195, 26
811, 41, 24
790, 924, 18
1607, 723, 25
728, 1925, 29
1312, 1968, 28
1439, 690, 28
930, 1826, 14
9, 36, 11
622, 1901, 29
123, 1999, 30
1290, 1955, 14
511, 404, 23
1676, 1683, 25
556, 1915, 12
1463, 1154, 28
1520, 1749, 13
582, 1649, 18
123, 2, 30
1800, 951, 29
1765, 1320, 27
814, 1699, 25
581, 1905, 22
1006, 601, 21
280, 496, 19
1490, 366, 22
45, 1908, 11
738, 780, 25
124, 2000, 30
639, 628, 24
110, 907, 28
1130, 184, 10
82, 1428, 10
1059, 631, 13
198, 1790, 23
124, 1999, 30
1660, 1179, 16
218, 1686, 25
895, 1056, 11
207, 1253, 16
124, 2, 30
1831, 879, 16
1094, 1733, 29
512, 1063, 16
253, 572, 17
1073, 1310, 27
1176, 1421, 28
264, 1830, 11
1657, 1777, 16
92, 1117, 15
424, 937, 14
125, 2000, 30
1595, 1238, 15
1207, 992, 12
473, 1305, 10
863, 914, 18
364, 445, 17
332, 1794, 15
119, 1798, 12
125, 1999, 30
1745, 1858, 10
527, 1059, 21
1367, 971, 23
1916, 320, 21
847, 1278, 10
310, 262, 26
1755, 1332, 16
83, 602, 29
779, 1690, 23
125, 2, 30
447, 71, 21
1823, 631, 22
793, 1425, 17
253, 1986, 13
126, 2000, 30
1563, 1241, 15
1628, 358, 16
1474, 1256, 19
941, 62, 20
741, 611, 24
59, 1951, 20
346, 1029, 19
126, 1999, 30
28, 988, 24
195, 42, 22
1726, 1771, 26
585, 563, 30
126, 2, 30
790, 1601, 23
1035, 1438, 21
1689, 485, 12
581, 1630, 21
127, 2000, 30
1538, 1366, 19
1595, 998, 10
1662, 697, 20
959, 1397, 24
127, 1999, 30
34, 1235, 21
929, 1344, 13
1509, 1516, 24
689, 454, 12
127, 2, 30
457, 1400, 14
1638, 1251, 21
388, 355, 24
1743, 1258, 17
1044, 1826, 28
128, 2000, 30
1223, 1164, 13
1217, 311, 17
783, 1078, 25
407, 324, 19
481, 214, 29
128, 1999, 30
218, 562, 27
89, 1839, 19
980, 1516, 25
1344, 1666, 29
1232, 433, 17
1412, 371, 18
18, 337, 15
128, 2, 30
131, 331, 20
1147, 669, 12
263, 930, 25
1090, 430, 28
347, 272, 27
1490, 821, 26
1331, 844, 10
1213, 947, 16
125, 62, 13
129, 2000, 30
626, 1397, 21
1075, 300, 26
130, 1220, 19
129, 1999, 30
1754, 1999, 26
611, 161, 19
581, 881, 13
1419, 97, 29
1662, 1148, 14
1263, 1216, 29
129, 2, 30
1229, 695, 30
252, 370, 12
1833, 1907, 26
1168, 1047, 25
1874, 205, 30
873, 1112, 15
548, 926, 22
738, 1567, 24
899, 1915, 26
130, 2000, 30
1740, 1716, 22
1152, 900, 29
658, 72, 14
393, 1007, 27
978, 1838, 10
1604, 1037, 16
130, 1999, 30
865, 1817, 20
441, 673, 28
750, 1093, 28
537, 385, 19
890, 865, 30
206, 1044, 24
468, 1184, 10
130, 2, 30
54, 259, 10
731, 1125, 11
1146, 385, 12
139, 1213, 21
506, 1645, 28
250, 1791, 12
1517, 603, 26
167, 393, 13
131, 2000, 30
200, 1402, 30
1934, 169, 14
964, 541, 22
532, 1725, 19
707, 530, 19
1796, 82, 27
221, 752, 21
1852, 280, 22
131, 1999, 30
1435, 1703, 11
1065, 1870, 30
1448, 580, 27
938, 501, 12
1445, 1330, 24
131, 2, 30
1998, 1676, 11
688, 592, 10
168, 398, 17
57, 87, 29
1191, 1586, 28
703, 926, 27
326, 1550, 27
132, 2000, 30
489, 1801, 18
255, 396, 26
87, 473, 26
714, 880, 26
327, 1781, 20
422, 1645, 16
1897, 655, 16
663, 1935, 14
87, 827, 17
222, 1912, 15
132, 1999, 30
1140, 202, 16
1958, 1782, 14
1187, 1795, 29
1788, 708, 29
1372, 1305, 22
1817, 1510, 15
1148, 1797, 18
1990, 124, 12
1379, 471, 12
132, 2, 30
1803, 688, 10
1551, 1653, 30
152, 1932, 28
702, 726, 19
860, 323, 21
1828, 402, 18
133, 2000, 30
1198, 125, 30
1569, 220, 14
1448, 877, 30
1791, 418, 30
1229, 399, 22
1099, 147, 21
313, 533, 16
133, 1999, 30
15, 1233, 20
1291, 1674, 11
1960, 488, 18
1342, 25, 18
772, 1262, 11
130, 1161, 29
811, 947, 17
344, 161, 30
133, 2, 30
481, 1214, 10
1179, 820, 12
795, 927, 30
887, 1804, 24
1028, 1082, 16
1368, 27, 10
1851, 718, 17
697, 701, 19
961, 1242, 21
134, 2000, 30
1168, 1630, 21
1640, 286, 11
1421, 1413, 21
1226, 230, 19
335, 1338, 18
1657, 1454, 18
924, 974, 25
134, 1999, 30
1805, 1076, 16
1881, 68, 27
475, 1677, 18
556, 1959, 11
93, 1092, 15
134, 2, 30
545, 897, 26
78, 715, 22
1130, 385, 17
136, 850, 12
1663, 768, 11
807, 835, 25
1759, 1751, 28
1195, 1092, 29
586, 769, 24
311, 1240, 14
135, 2000, 30
1053, 1832, 29
1055, 509, 19
237, 693, 11
135, 1999, 30
254, 1312, 10
1965, 1445, 14
375, 111, 12
1772, 989, 25
550, 1089, 15
333, 1423, 22
1650, 223, 28
619, 597, 16
135, 2, 30
